"CubeId";"SNB20@SNB.CTR.REAL"
"PublishingDate";"2023-11-07 08:55"

"Date";"frequency";"DEFL";"CTRY";"Value"
"2017-10";"P1M";"PPI";"ZA";"151.65773892"
"2017-11";"P1M";"CPI";"AR";"385.27047455"
"2017-11";"P1M";"CPI";"AT";"101.07771753"
"2017-11";"P1M";"CPI";"AU";"85.09333338"
"2017-11";"P1M";"CPI";"BE";"100.45877184"
"2017-11";"P1M";"CPI";"BG";"74.97501384"
"2017-11";"P1M";"CPI";"BR";"102.84887268"
"2017-11";"P1M";"CPI";"CA";"111.78206872"
"2017-11";"P1M";"CPI";"CL";"118.38062179"
"2017-11";"P1M";"CPI";"CN";"98.28923861"
"2017-11";"P1M";"CPI";"CYP";"110.22103224"
"2017-11";"P1M";"CPI";"CZ";"72.06492799"
"2017-11";"P1M";"CPI";"DE";"109.36020999"
"2017-11";"P1M";"CPI";"DK";"104.90417921"
"2017-11";"P1M";"CPI";"EE";"81.15043594"
"2017-11";"P1M";"CPI";"EG";"155.63362061"
"2017-11";"P1M";"CPI";"ES";"98.53691698"
"2017-11";"P1M";"CPI";"FI";"109.59483535"
"2017-11";"P1M";"CPI";"FR";"109.88831593"
"2017-11";"P1M";"CPI";"GB";"141.48906939"
"2017-11";"P1M";"CPI";"GR";"101.11977923"
"2017-11";"P1M";"CPI";"HK";"134.31846888"
"2017-11";"P1M";"CPI";"HR";"99.13269812"
"2017-11";"P1M";"CPI";"HU";"85.54212608"
"2017-11";"P1M";"CPI";"IE";"105.8176021"
"2017-11";"P1M";"CPI";"ILS";"119.08039002"
"2017-11";"P1M";"CPI";"IN";"84.86628053"
"2017-11";"P1M";"CPI";"IT";"104.29517942"
"2017-11";"P1M";"CPI";"JO";"100.73145876"
"2017-11";"P1M";"CPI";"JP";"178.61923545"
"2017-11";"P1M";"CPI";"KR";"107.71738816"
"2017-11";"P1M";"CPI";"LT";"86.86982466"
"2017-11";"P1M";"CPI";"LU";"101.09915727"
"2017-11";"P1M";"CPI";"LV";"93.06565254"
"2017-11";"P1M";"CPI";"MTL";"105.46664484"
"2017-11";"P1M";"CPI";"MX";"178.87289248"
"2017-11";"P1M";"CPI";"MY";"133.77981924"
"2017-11";"P1M";"CPI";"NL";"103.44511469"
"2017-11";"P1M";"CPI";"NO";"117.98842678"
"2017-11";"P1M";"CPI";"NZ";"79.73084361"
"2017-11";"P1M";"CPI";"PE";"106.64322569"
"2017-11";"P1M";"CPI";"PH";"99.26287655"
"2017-11";"P1M";"CPI";"PL";"106.82145521"
"2017-11";"P1M";"CPI";"PT";"101.3890698"
"2017-11";"P1M";"CPI";"RO";"88.31501107"
"2017-11";"P1M";"CPI";"RU";"75.66874814"
"2017-11";"P1M";"CPI";"SA";"117.70131221"
"2017-11";"P1M";"CPI";"SE";"127.5357451"
"2017-11";"P1M";"CPI";"SG";"107.1278416"
"2017-11";"P1M";"CPI";"SI";"100.14545796"
"2017-11";"P1M";"CPI";"SK";"58.46133008"
"2017-11";"P1M";"CPI";"TH";"96.16132971"
"2017-11";"P1M";"CPI";"TR";"134.78600354"
"2017-11";"P1M";"CPI";"US";"128.11886485"
"2017-11";"P1M";"CPI";"ZA";"139.34652993"
"2017-11";"P1M";"PPI";"AR";"193.9297851"
"2017-11";"P1M";"PPI";"AT";"107.92040059"
"2017-11";"P1M";"PPI";"AU";"84.22851675"
"2017-11";"P1M";"PPI";"BE";"88.95430887"
"2017-11";"P1M";"PPI";"BG";"70.71280786"
"2017-11";"P1M";"PPI";"BR";"79.68484967"
"2017-11";"P1M";"PPI";"CA";"113.7152997"
"2017-11";"P1M";"PPI";"CL";"69.8219899"
"2017-11";"P1M";"PPI";"CN";"103.38403001"
"2017-11";"P1M";"PPI";"CYP";"95.03599842"
"2017-11";"P1M";"PPI";"CZ";"79.22773169"
"2017-11";"P1M";"PPI";"DE";"106.32168957"
"2017-11";"P1M";"PPI";"DK";"87.79249535"
"2017-11";"P1M";"PPI";"EE";"89.87433005"
"2017-11";"P1M";"PPI";"EG";"175.14988983"
"2017-11";"P1M";"PPI";"ES";"96.11954035"
"2017-11";"P1M";"PPI";"FI";"120.70223699"
"2017-11";"P1M";"PPI";"FR";"109.33775784"
"2017-11";"P1M";"PPI";"GB";"123.53532754"
"2017-11";"P1M";"PPI";"GR";"91.68219242"
"2017-11";"P1M";"PPI";"HK";"139.03383078"
"2017-11";"P1M";"PPI";"HR";"103.29757698"
"2017-11";"P1M";"PPI";"HU";"100.42231287"
"2017-11";"P1M";"PPI";"IE";"154.59112998"
"2017-11";"P1M";"PPI";"ILS";"102.11987896"
"2017-11";"P1M";"PPI";"IN";"111.57111247"
"2017-11";"P1M";"PPI";"IT";"106.2081701"
"2017-11";"P1M";"PPI";"JO";"138.02712077"
"2017-11";"P1M";"PPI";"JP";"166.12438508"
"2017-11";"P1M";"PPI";"KR";"118.9362544"
"2017-11";"P1M";"PPI";"LT";"85.6328635"
"2017-11";"P1M";"PPI";"LU";"94.92388064"
"2017-11";"P1M";"PPI";"LV";"83.97723767"
"2017-11";"P1M";"PPI";"MTL";"157.60741406"
"2017-11";"P1M";"PPI";"MX";"149.6722392"
"2017-11";"P1M";"PPI";"MY";"120.65538287"
"2017-11";"P1M";"PPI";"NL";"99.81634594"
"2017-11";"P1M";"PPI";"NO";"67.70202228"
"2017-11";"P1M";"PPI";"NZ";"73.1730256"
"2017-11";"P1M";"PPI";"PE";"109.77675156"
"2017-11";"P1M";"PPI";"PH";"138.55101646"
"2017-11";"P1M";"PPI";"PL";"104.22154842"
"2017-11";"P1M";"PPI";"PT";"104.25806999"
"2017-11";"P1M";"PPI";"RO";"70.95026579"
"2017-11";"P1M";"PPI";"RU";"73.83245622"
"2017-11";"P1M";"PPI";"SA";"122.65380391"
"2017-11";"P1M";"PPI";"SE";"118.48911688"
"2017-11";"P1M";"PPI";"SG";"133.66395783"
"2017-11";"P1M";"PPI";"SI";"109.22203314"
"2017-11";"P1M";"PPI";"SK";"72.09252062"
"2017-11";"P1M";"PPI";"TH";"78.68078307"
"2017-11";"P1M";"PPI";"TR";"117.75605594"
"2017-11";"P1M";"PPI";"US";"115.89801448"
"2017-11";"P1M";"PPI";"ZA";"153.88120554"
"2017-12";"P1M";"CPI";"AR";"378.53717075"
"2017-12";"P1M";"CPI";"AT";"100.73106218"
"2017-12";"P1M";"CPI";"AU";"85.1400614"
"2017-12";"P1M";"CPI";"BE";"99.9518747"
"2017-12";"P1M";"CPI";"BG";"74.660328"
"2017-12";"P1M";"CPI";"BR";"104.20680467"
"2017-12";"P1M";"CPI";"CA";"112.48776119"
"2017-12";"P1M";"CPI";"CL";"118.71436141"
"2017-12";"P1M";"CPI";"CN";"98.22968126"
"2017-12";"P1M";"CPI";"CYP";"109.80954377"
"2017-12";"P1M";"CPI";"CZ";"71.98240967"
"2017-12";"P1M";"CPI";"DE";"108.79359431"
"2017-12";"P1M";"CPI";"DK";"104.76837399"
"2017-12";"P1M";"CPI";"EE";"80.99924049"
"2017-12";"P1M";"CPI";"EG";"156.74426275"
"2017-12";"P1M";"CPI";"ES";"98.12693474"
"2017-12";"P1M";"CPI";"FI";"109.27359081"
"2017-12";"P1M";"CPI";"FR";"109.36448821"
"2017-12";"P1M";"CPI";"GB";"140.04984645"
"2017-12";"P1M";"CPI";"GR";"100.5848891"
"2017-12";"P1M";"CPI";"HK";"135.0241375"
"2017-12";"P1M";"CPI";"HR";"98.63650599"
"2017-12";"P1M";"CPI";"HU";"85.38202023"
"2017-12";"P1M";"CPI";"IE";"105.60011487"
"2017-12";"P1M";"CPI";"ILS";"119.24469885"
"2017-12";"P1M";"CPI";"IN";"84.07530857"
"2017-12";"P1M";"CPI";"IT";"103.75682766"
"2017-12";"P1M";"CPI";"JO";"100.90609357"
"2017-12";"P1M";"CPI";"JP";"179.31190839"
"2017-12";"P1M";"CPI";"KR";"106.41216913"
"2017-12";"P1M";"CPI";"LT";"86.53767857"
"2017-12";"P1M";"CPI";"LU";"100.61548826"
"2017-12";"P1M";"CPI";"LV";"92.64891809"
"2017-12";"P1M";"CPI";"MTL";"104.99821024"
"2017-12";"P1M";"CPI";"MX";"181.24830682"
"2017-12";"P1M";"CPI";"MY";"131.63635933"
"2017-12";"P1M";"CPI";"NL";"103.08395919"
"2017-12";"P1M";"CPI";"NO";"120.29364577"
"2017-12";"P1M";"CPI";"NZ";"79.17951218"
"2017-12";"P1M";"CPI";"PE";"107.06969622"
"2017-12";"P1M";"CPI";"PH";"98.26937451"
"2017-12";"P1M";"CPI";"PL";"105.84765797"
"2017-12";"P1M";"CPI";"PT";"101.0282053"
"2017-12";"P1M";"CPI";"RO";"87.77746792"
"2017-12";"P1M";"CPI";"RU";"75.50202266"
"2017-12";"P1M";"CPI";"SA";"118.10811787"
"2017-12";"P1M";"CPI";"SE";"128.32171687"
"2017-12";"P1M";"CPI";"SG";"107.27687772"
"2017-12";"P1M";"CPI";"SI";"99.54494945"
"2017-12";"P1M";"CPI";"SK";"58.22254866"
"2017-12";"P1M";"CPI";"TH";"95.89866389"
"2017-12";"P1M";"CPI";"TR";"132.76456905"
"2017-12";"P1M";"CPI";"US";"128.62683455"
"2017-12";"P1M";"CPI";"ZA";"129.7451343"
"2017-12";"P1M";"PPI";"AR";"192.27107056"
"2017-12";"P1M";"PPI";"AT";"107.3402904"
"2017-12";"P1M";"PPI";"AU";"83.70839704"
"2017-12";"P1M";"PPI";"BE";"88.39697898"
"2017-12";"P1M";"PPI";"BG";"70.38934679"
"2017-12";"P1M";"PPI";"BR";"80.23638443"
"2017-12";"P1M";"PPI";"CA";"114.32855206"
"2017-12";"P1M";"PPI";"CL";"69.98537413"
"2017-12";"P1M";"PPI";"CN";"102.9188416"
"2017-12";"P1M";"PPI";"CYP";"94.80385753"
"2017-12";"P1M";"PPI";"CZ";"78.92493897"
"2017-12";"P1M";"PPI";"DE";"105.8286055"
"2017-12";"P1M";"PPI";"DK";"87.58966874"
"2017-12";"P1M";"PPI";"EE";"89.67014396"
"2017-12";"P1M";"PPI";"EG";"171.06194088"
"2017-12";"P1M";"PPI";"ES";"95.51242479"
"2017-12";"P1M";"PPI";"FI";"119.70136524"
"2017-12";"P1M";"PPI";"FR";"108.50073421"
"2017-12";"P1M";"PPI";"GB";"122.4656164"
"2017-12";"P1M";"PPI";"GR";"91.25774763"
"2017-12";"P1M";"PPI";"HK";"139.74750427"
"2017-12";"P1M";"PPI";"HR";"102.58024886"
"2017-12";"P1M";"PPI";"HU";"100.34488683"
"2017-12";"P1M";"PPI";"IE";"146.73142237"
"2017-12";"P1M";"PPI";"ILS";"101.45270513"
"2017-12";"P1M";"PPI";"IN";"110.74561192"
"2017-12";"P1M";"PPI";"IT";"105.65731204"
"2017-12";"P1M";"PPI";"JO";"136.6497751"
"2017-12";"P1M";"PPI";"JP";"167.04329316"
"2017-12";"P1M";"PPI";"KR";"117.74883026"
"2017-12";"P1M";"PPI";"LT";"84.77064464"
"2017-12";"P1M";"PPI";"LU";"93.86459874"
"2017-12";"P1M";"PPI";"LV";"83.5035046"
"2017-12";"P1M";"PPI";"MTL";"157.15113027"
"2017-12";"P1M";"PPI";"MX";"151.67450092"
"2017-12";"P1M";"PPI";"MY";"119.96077467"
"2017-12";"P1M";"PPI";"NL";"99.06495428"
"2017-12";"P1M";"PPI";"NO";"68.15747288"
"2017-12";"P1M";"PPI";"NZ";"72.41004621"
"2017-12";"P1M";"PPI";"PE";"110.07896753"
"2017-12";"P1M";"PPI";"PH";"137.39386898"
"2017-12";"P1M";"PPI";"PL";"103.2541281"
"2017-12";"P1M";"PPI";"PT";"103.62424944"
"2017-12";"P1M";"PPI";"RO";"70.66209537"
"2017-12";"P1M";"PPI";"RU";"73.18927702"
"2017-12";"P1M";"PPI";"SA";"123.42423302"
"2017-12";"P1M";"PPI";"SE";"117.92089065"
"2017-12";"P1M";"PPI";"SG";"131.96757803"
"2017-12";"P1M";"PPI";"SI";"108.64132265"
"2017-12";"P1M";"PPI";"SK";"71.31181228"
"2017-12";"P1M";"PPI";"TH";"78.27916366"
"2017-12";"P1M";"PPI";"TR";"114.98902079"
"2017-12";"P1M";"PPI";"US";"116.21723287"
"2017-12";"P1M";"PPI";"ZA";"143.1372697"
"2018-01";"P1M";"CPI";"AR";"410.49980477"
"2018-01";"P1M";"CPI";"AT";"100.36489588"
"2018-01";"P1M";"CPI";"AU";"84.01796073"
"2018-01";"P1M";"CPI";"BE";"99.61162304"
"2018-01";"P1M";"CPI";"BG";"74.39569532"
"2018-01";"P1M";"CPI";"BR";"104.46153351"
"2018-01";"P1M";"CPI";"CA";"112.01953496"
"2018-01";"P1M";"CPI";"CL";"116.03373123"
"2018-01";"P1M";"CPI";"CN";"98.47077914"
"2018-01";"P1M";"CPI";"CYP";"109.5232804"
"2018-01";"P1M";"CPI";"CZ";"71.40545132"
"2018-01";"P1M";"CPI";"DE";"108.39852414"
"2018-01";"P1M";"CPI";"DK";"104.6259456"
"2018-01";"P1M";"CPI";"EE";"80.30559198"
"2018-01";"P1M";"CPI";"EG";"159.75013648"
"2018-01";"P1M";"CPI";"ES";"97.63413695"
"2018-01";"P1M";"CPI";"FI";"108.87079718"
"2018-01";"P1M";"CPI";"FR";"108.76325463"
"2018-01";"P1M";"CPI";"GB";"139.5645613"
"2018-01";"P1M";"CPI";"GR";"100.52831495"
"2018-01";"P1M";"CPI";"HK";"138.26917979"
"2018-01";"P1M";"CPI";"HR";"96.82766285"
"2018-01";"P1M";"CPI";"HU";"83.98654777"
"2018-01";"P1M";"CPI";"IE";"105.31037033"
"2018-01";"P1M";"CPI";"ILS";"119.68758533"
"2018-01";"P1M";"CPI";"IN";"85.25856502"
"2018-01";"P1M";"CPI";"IT";"103.30315936"
"2018-01";"P1M";"CPI";"JO";"102.57326"
"2018-01";"P1M";"CPI";"JP";"180.42924501"
"2018-01";"P1M";"CPI";"KR";"107.22774062"
"2018-01";"P1M";"CPI";"LT";"85.92198988"
"2018-01";"P1M";"CPI";"LU";"100.2761717"
"2018-01";"P1M";"CPI";"LV";"92.30642304"
"2018-01";"P1M";"CPI";"MTL";"104.58749712"
"2018-01";"P1M";"CPI";"MX";"183.22138364"
"2018-01";"P1M";"CPI";"MY";"130.71219442"
"2018-01";"P1M";"CPI";"NL";"102.53212124"
"2018-01";"P1M";"CPI";"NO";"117.29248096"
"2018-01";"P1M";"CPI";"NZ";"78.00425616"
"2018-01";"P1M";"CPI";"PE";"108.86756556"
"2018-01";"P1M";"CPI";"PH";"100.87930656"
"2018-01";"P1M";"CPI";"PL";"104.19888438"
"2018-01";"P1M";"CPI";"PT";"100.76887462"
"2018-01";"P1M";"CPI";"RO";"87.43239129"
"2018-01";"P1M";"CPI";"RU";"74.99736563"
"2018-01";"P1M";"CPI";"SA";"116.37725964"
"2018-01";"P1M";"CPI";"SE";"126.23414397"
"2018-01";"P1M";"CPI";"SG";"108.06097117"
"2018-01";"P1M";"CPI";"SI";"98.95598514"
"2018-01";"P1M";"CPI";"SK";"57.87169763"
"2018-01";"P1M";"CPI";"TH";"96.1828623"
"2018-01";"P1M";"CPI";"TR";"133.26527499"
"2018-01";"P1M";"CPI";"US";"131.53038513"
"2018-01";"P1M";"CPI";"ZA";"123.10751582"
"2018-01";"P1M";"PPI";"AR";"203.96113899"
"2018-01";"P1M";"PPI";"AT";"106.90589548"
"2018-01";"P1M";"PPI";"AU";"82.58302918"
"2018-01";"P1M";"PPI";"BE";"87.87496616"
"2018-01";"P1M";"PPI";"BG";"69.81828418"
"2018-01";"P1M";"PPI";"BR";"79.94970788"
"2018-01";"P1M";"PPI";"CA";"114.04717828"
"2018-01";"P1M";"PPI";"CL";"68.36245733"
"2018-01";"P1M";"PPI";"CN";"102.99083973"
"2018-01";"P1M";"PPI";"CYP";"93.84771301"
"2018-01";"P1M";"PPI";"CZ";"78.33855144"
"2018-01";"P1M";"PPI";"DE";"105.54552701"
"2018-01";"P1M";"PPI";"DK";"86.55953883"
"2018-01";"P1M";"PPI";"EE";"88.30632757"
"2018-01";"P1M";"PPI";"EG";"170.53631931"
"2018-01";"P1M";"PPI";"ES";"95.45330676"
"2018-01";"P1M";"PPI";"FI";"118.87719743"
"2018-01";"P1M";"PPI";"FR";"108.62511103"
"2018-01";"P1M";"PPI";"GB";"122.42294022"
"2018-01";"P1M";"PPI";"GR";"90.51578485"
"2018-01";"P1M";"PPI";"HK";"143.44546596"
"2018-01";"P1M";"PPI";"HR";"100.99457598"
"2018-01";"P1M";"PPI";"HU";"98.55790731"
"2018-01";"P1M";"PPI";"IE";"147.51585596"
"2018-01";"P1M";"PPI";"ILS";"101.83560359"
"2018-01";"P1M";"PPI";"IN";"112.22833646"
"2018-01";"P1M";"PPI";"IT";"105.160405"
"2018-01";"P1M";"PPI";"JO";"139.79411584"
"2018-01";"P1M";"PPI";"JP";"167.63009091"
"2018-01";"P1M";"PPI";"KR";"118.75918981"
"2018-01";"P1M";"PPI";"LT";"84.11580249"
"2018-01";"P1M";"PPI";"LU";"93.96473959"
"2018-01";"P1M";"PPI";"LV";"82.78055205"
"2018-01";"P1M";"PPI";"MTL";"157.8614277"
"2018-01";"P1M";"PPI";"MX";"152.74476718"
"2018-01";"P1M";"PPI";"MY";"118.72489574"
"2018-01";"P1M";"PPI";"NL";"98.78522131"
"2018-01";"P1M";"PPI";"NO";"64.31552739"
"2018-01";"P1M";"PPI";"NZ";"71.29836137"
"2018-01";"P1M";"PPI";"PE";"111.85293749"
"2018-01";"P1M";"PPI";"PH";"188.95220714"
"2018-01";"P1M";"PPI";"PL";"102.18079546"
"2018-01";"P1M";"PPI";"PT";"103.2541962"
"2018-01";"P1M";"PPI";"RO";"70.37434598"
"2018-01";"P1M";"PPI";"RU";"72.44690285"
"2018-01";"P1M";"PPI";"SA";"110.11599122"
"2018-01";"P1M";"PPI";"SE";"114.65178491"
"2018-01";"P1M";"PPI";"SG";"132.28871021"
"2018-01";"P1M";"PPI";"SI";"108.16891297"
"2018-01";"P1M";"PPI";"SK";"70.53738505"
"2018-01";"P1M";"PPI";"TH";"78.49789476"
"2018-01";"P1M";"PPI";"TR";"115.01478524"
"2018-01";"P1M";"PPI";"US";"119.098488"
"2018-01";"P1M";"PPI";"ZA";"136.01519885"
"2018-02";"P1M";"CPI";"AR";"432.24123129"
"2018-02";"P1M";"CPI";"AT";"101.84874814"
"2018-02";"P1M";"CPI";"AU";"87.22252389"
"2018-02";"P1M";"CPI";"BE";"101.22459148"
"2018-02";"P1M";"CPI";"BG";"75.58951649"
"2018-02";"P1M";"CPI";"BR";"108.43555834"
"2018-02";"P1M";"CPI";"CA";"116.25131513"
"2018-02";"P1M";"CPI";"CL";"117.43556626"
"2018-02";"P1M";"CPI";"CN";"99.13797921"
"2018-02";"P1M";"CPI";"CYP";"110.78416472"
"2018-02";"P1M";"CPI";"CZ";"72.22136822"
"2018-02";"P1M";"CPI";"DE";"110.31180283"
"2018-02";"P1M";"CPI";"DK";"106.31492098"
"2018-02";"P1M";"CPI";"EE";"81.37140832"
"2018-02";"P1M";"CPI";"EG";"163.69126808"
"2018-02";"P1M";"CPI";"ES";"99.26007241"
"2018-02";"P1M";"CPI";"FI";"110.76597411"
"2018-02";"P1M";"CPI";"FR";"110.70380614"
"2018-02";"P1M";"CPI";"GB";"141.72333795"
"2018-02";"P1M";"CPI";"GR";"102.11509686"
"2018-02";"P1M";"CPI";"HK";"142.0098319"
"2018-02";"P1M";"CPI";"HR";"98.46358891"
"2018-02";"P1M";"CPI";"HU";"86.07231186"
"2018-02";"P1M";"CPI";"IE";"106.87013006"
"2018-02";"P1M";"CPI";"ILS";"125.70698491"
"2018-02";"P1M";"CPI";"IN";"89.11928521"
"2018-02";"P1M";"CPI";"IT";"105.07748156"
"2018-02";"P1M";"CPI";"JO";"104.26952815"
"2018-02";"P1M";"CPI";"JP";"180.82105894"
"2018-02";"P1M";"CPI";"KR";"111.45197261"
"2018-02";"P1M";"CPI";"LT";"87.38624888"
"2018-02";"P1M";"CPI";"LU";"102.01319049"
"2018-02";"P1M";"CPI";"LV";"93.71215688"
"2018-02";"P1M";"CPI";"MTL";"106.38553744"
"2018-02";"P1M";"CPI";"MX";"185.57206594"
"2018-02";"P1M";"CPI";"MY";"133.3288415"
"2018-02";"P1M";"CPI";"NL";"104.31551915"
"2018-02";"P1M";"CPI";"NO";"118.94961949"
"2018-02";"P1M";"CPI";"NZ";"79.66525736"
"2018-02";"P1M";"CPI";"PE";"112.7669711"
"2018-02";"P1M";"CPI";"PH";"105.82408798"
"2018-02";"P1M";"CPI";"PL";"106.43444849"
"2018-02";"P1M";"CPI";"PT";"102.76094983"
"2018-02";"P1M";"CPI";"RO";"88.78669546"
"2018-02";"P1M";"CPI";"RU";"77.28495936"
"2018-02";"P1M";"CPI";"SA";"120.39749685"
"2018-02";"P1M";"CPI";"SE";"129.58670948"
"2018-02";"P1M";"CPI";"SG";"110.98778501"
"2018-02";"P1M";"CPI";"SI";"100.34164904"
"2018-02";"P1M";"CPI";"SK";"58.7263466"
"2018-02";"P1M";"CPI";"TH";"97.9349335"
"2018-02";"P1M";"CPI";"TR";"136.18590444"
"2018-02";"P1M";"CPI";"US";"135.29027253"
"2018-02";"P1M";"CPI";"ZA";"123.01380929"
"2018-02";"P1M";"PPI";"AR";"211.59997674"
"2018-02";"P1M";"PPI";"AT";"109.14357995"
"2018-02";"P1M";"PPI";"AU";"85.98870977"
"2018-02";"P1M";"PPI";"BE";"90.21374166"
"2018-02";"P1M";"PPI";"BG";"71.85586385"
"2018-02";"P1M";"PPI";"BR";"83.08802974"
"2018-02";"P1M";"PPI";"CA";"119.42535207"
"2018-02";"P1M";"PPI";"CL";"69.89274552"
"2018-02";"P1M";"PPI";"CN";"104.77643019"
"2018-02";"P1M";"PPI";"CYP";"96.29619946"
"2018-02";"P1M";"PPI";"CZ";"79.70377228"
"2018-02";"P1M";"PPI";"DE";"107.91001104"
"2018-02";"P1M";"PPI";"DK";"88.49314339"
"2018-02";"P1M";"PPI";"EE";"90.6292773"
"2018-02";"P1M";"PPI";"EG";"176.33054843"
"2018-02";"P1M";"PPI";"ES";"97.39541345"
"2018-02";"P1M";"PPI";"FI";"121.11622392"
"2018-02";"P1M";"PPI";"FR";"110.91127832"
"2018-02";"P1M";"PPI";"GB";"124.93964076"
"2018-02";"P1M";"PPI";"GR";"93.91885645"
"2018-02";"P1M";"PPI";"HK";"148.5163022"
"2018-02";"P1M";"PPI";"HR";"103.69996337"
"2018-02";"P1M";"PPI";"HU";"100.44063092"
"2018-02";"P1M";"PPI";"IE";"150.69062745"
"2018-02";"P1M";"PPI";"ILS";"106.80828655"
"2018-02";"P1M";"PPI";"IN";"117.84140751"
"2018-02";"P1M";"PPI";"IT";"107.22595594"
"2018-02";"P1M";"PPI";"JO";"141.61902219"
"2018-02";"P1M";"PPI";"JP";"169.5041608"
"2018-02";"P1M";"PPI";"KR";"124.24668685"
"2018-02";"P1M";"PPI";"LT";"86.58970819"
"2018-02";"P1M";"PPI";"LU";"95.06666102"
"2018-02";"P1M";"PPI";"LV";"84.17952145"
"2018-02";"P1M";"PPI";"MTL";"160.19649358"
"2018-02";"P1M";"PPI";"MX";"155.757794"
"2018-02";"P1M";"PPI";"MY";"123.43034119"
"2018-02";"P1M";"PPI";"NL";"101.28092539"
"2018-02";"P1M";"PPI";"NO";"67.98843685"
"2018-02";"P1M";"PPI";"NZ";"73.02419219"
"2018-02";"P1M";"PPI";"PE";"116.04894909"
"2018-02";"P1M";"PPI";"PH";"198.96396645"
"2018-02";"P1M";"PPI";"PL";"104.67032365"
"2018-02";"P1M";"PPI";"PT";"105.28721711"
"2018-02";"P1M";"PPI";"RO";"71.71111061"
"2018-02";"P1M";"PPI";"RU";"74.93378222"
"2018-02";"P1M";"PPI";"SA";"115.17511603"
"2018-02";"P1M";"PPI";"SE";"119.110091"
"2018-02";"P1M";"PPI";"SG";"137.7705894"
"2018-02";"P1M";"PPI";"SI";"110.45173511"
"2018-02";"P1M";"PPI";"SK";"71.85909956"
"2018-02";"P1M";"PPI";"TH";"80.5304609"
"2018-02";"P1M";"PPI";"TR";"116.20365937"
"2018-02";"P1M";"PPI";"US";"123.20220143"
"2018-02";"P1M";"PPI";"ZA";"137.22289605"
"2018-03";"P1M";"CPI";"AR";"427.04639437"
"2018-03";"P1M";"CPI";"AT";"100.68505709"
"2018-03";"P1M";"CPI";"AU";"87.27505275"
"2018-03";"P1M";"CPI";"BE";"99.99210037"
"2018-03";"P1M";"CPI";"BG";"74.64475293"
"2018-03";"P1M";"CPI";"BR";"107.80856779"
"2018-03";"P1M";"CPI";"CA";"118.00505971"
"2018-03";"P1M";"CPI";"CL";"117.39537702"
"2018-03";"P1M";"CPI";"CN";"97.98319425"
"2018-03";"P1M";"CPI";"CYP";"109.56393207"
"2018-03";"P1M";"CPI";"CZ";"71.66093876"
"2018-03";"P1M";"CPI";"DE";"108.82579126"
"2018-03";"P1M";"CPI";"DK";"105.173991"
"2018-03";"P1M";"CPI";"EE";"80.37392675"
"2018-03";"P1M";"CPI";"EG";"159.85377102"
"2018-03";"P1M";"CPI";"ES";"98.07214526"
"2018-03";"P1M";"CPI";"FI";"109.32904039"
"2018-03";"P1M";"CPI";"FR";"108.97759596"
"2018-03";"P1M";"CPI";"GB";"139.8856842"
"2018-03";"P1M";"CPI";"GR";"101.08546752"
"2018-03";"P1M";"CPI";"HK";"140.14111607"
"2018-03";"P1M";"CPI";"HR";"97.35454134"
"2018-03";"P1M";"CPI";"HU";"85.27203626"
"2018-03";"P1M";"CPI";"IE";"105.92068427"
"2018-03";"P1M";"CPI";"ILS";"123.1663284"
"2018-03";"P1M";"CPI";"IN";"88.5442778"
"2018-03";"P1M";"CPI";"IT";"103.7237174"
"2018-03";"P1M";"CPI";"JO";"103.27568984"
"2018-03";"P1M";"CPI";"JP";"175.8231021"
"2018-03";"P1M";"CPI";"KR";"109.19787506"
"2018-03";"P1M";"CPI";"LT";"86.54582071"
"2018-03";"P1M";"CPI";"LU";"100.7124574"
"2018-03";"P1M";"CPI";"LV";"92.20255292"
"2018-03";"P1M";"CPI";"MTL";"105.253684"
"2018-03";"P1M";"CPI";"MX";"182.27441676"
"2018-03";"P1M";"CPI";"MY";"131.44084376"
"2018-03";"P1M";"CPI";"NL";"103.19145323"
"2018-03";"P1M";"CPI";"NO";"116.31486862"
"2018-03";"P1M";"CPI";"NZ";"79.14050805"
"2018-03";"P1M";"CPI";"PE";"111.39774692"
"2018-03";"P1M";"CPI";"PH";"104.17545013"
"2018-03";"P1M";"CPI";"PL";"106.45751054"
"2018-03";"P1M";"CPI";"PT";"101.38916649"
"2018-03";"P1M";"CPI";"RO";"87.74926223"
"2018-03";"P1M";"CPI";"RU";"76.70729572"
"2018-03";"P1M";"CPI";"SA";"118.88580463"
"2018-03";"P1M";"CPI";"SE";"130.7841177"
"2018-03";"P1M";"CPI";"SG";"109.33178972"
"2018-03";"P1M";"CPI";"SI";"99.33504725"
"2018-03";"P1M";"CPI";"SK";"57.9856038"
"2018-03";"P1M";"CPI";"TH";"95.94045361"
"2018-03";"P1M";"CPI";"TR";"136.74556425"
"2018-03";"P1M";"CPI";"US";"133.42678308"
"2018-03";"P1M";"CPI";"ZA";"121.49628145"
"2018-03";"P1M";"PPI";"AR";"207.0602461"
"2018-03";"P1M";"PPI";"AT";"107.47223489"
"2018-03";"P1M";"PPI";"AU";"85.72104476"
"2018-03";"P1M";"PPI";"BE";"88.86496435"
"2018-03";"P1M";"PPI";"BG";"70.74313324"
"2018-03";"P1M";"PPI";"BR";"81.77440913"
"2018-03";"P1M";"PPI";"CA";"120.39053262"
"2018-03";"P1M";"PPI";"CL";"70.33866854"
"2018-03";"P1M";"PPI";"CN";"103.45188342"
